HR(t),Cal(t),Inte(t),METs(t),Steps(t),Timestamp,HR(t-1),Cal(t-1),Inte(t-1),METs(t-1),Steps(t-1),HR(t-2),Cal(t-2),Inte(t-2),METs(t-2),Steps(t-2)
71.1666666666667,1.34900999069214,0,13,0,2016-04-12T11:55:00Z,87.1111111111111,3.73571991920471,1,36,48,78,2.69801998138428,1,26,8
62.5555555555556,1.14146995544434,0,11,0,2016-04-12T11:56:00Z,71.1666666666667,1.34900999069214,0,13,0,87.1111111111111,3.73571991920471,1,36,48
65,2.28293991088867,1,22,6,2016-04-12T11:57:00Z,62.5555555555556,1.14146995544434,0,11,0,71.1666666666667,1.34900999069214,0,13,0
62.2,1.14146995544434,0,11,0,2016-04-12T11:58:00Z,65,2.28293991088867,1,22,6,62.5555555555556,1.14146995544434,0,11,0
66.1,1.14146995544434,0,11,0,2016-04-12T11:59:00Z,62.2,1.14146995544434,0,11,0,65,2.28293991088867,1,22,6
69.2727272727273,2.49047994613647,1,24,9,2016-04-12T12:00:00Z,66.1,1.14146995544434,0,11,0,62.2,1.14146995544434,0,11,0
59.375,1.14146995544434,0,11,0,2016-04-12T12:01:00Z,69.2727272727273,2.49047994613647,1,24,9,66.1,1.14146995544434,0,11,0
59.3333333333333,1.14146995544434,0,11,0,2016-04-12T12:02:00Z,59.375,1.14146995544434,0,11,0,69.2727272727273,2.49047994613647,1,24,9
62.1666666666667,1.14146995544434,0,11,0,2016-04-12T12:03:00Z,59.3333333333333,1.14146995544434,0,11,0,59.375,1.14146995544434,0,11,0
63.8,1.14146995544434,0,11,0,2016-04-12T12:04:00Z,62.1666666666667,1.14146995544434,0,11,0,59.3333333333333,1.14146995544434,0,11,0
71.625,1.14146995544434,0,11,0,2016-04-12T12:05:00Z,63.8,1.14146995544434,0,11,0,62.1666666666667,1.14146995544434,0,11,0
84.6363636363636,4.1508002281189,1,40,60,2016-04-12T12:06:00Z,71.625,1.14146995544434,0,11,0,63.8,1.14146995544434,0,11,0
79,3.52817988395691,1,34,31,2016-04-12T12:07:00Z,84.6363636363636,4.1508002281189,1,40,60,71.625,1.14146995544434,0,11,0
62.875,1.34900999069214,0,13,0,2016-04-12T12:08:00Z,79,3.52817988395691,1,34,31,84.6363636363636,4.1508002281189,1,40,60
62,1.14146995544434,0,11,0,2016-04-12T12:09:00Z,62.875,1.34900999069214,0,13,0,79,3.52817988395691,1,34,31
70.8333333333333,2.28293991088867,1,22,4,2016-04-12T12:10:00Z,62,1.14146995544434,0,11,0,62.875,1.34900999069214,0,13,0
71.75,2.49047994613647,1,24,7,2016-04-12T12:11:00Z,70.8333333333333,2.28293991088867,1,22,4,62,1.14146995544434,0,11,0
74.8333333333333,2.69801998138428,1,26,13,2016-04-12T12:12:00Z,71.75,2.49047994613647,1,24,7,70.8333333333333,2.28293991088867,1,22,4
73.7142857142857,1.14146995544434,0,11,0,2016-04-12T12:13:00Z,74.8333333333333,2.69801998138428,1,26,13,71.75,2.49047994613647,1,24,7
70.4,1.14146995544434,0,11,0,2016-04-12T12:14:00Z,73.7142857142857,1.14146995544434,0,11,0,74.8333333333333,2.69801998138428,1,26,13
71.8333333333333,1.14146995544434,0,11,0,2016-04-12T12:15:00Z,70.4,1.14146995544434,0,11,0,73.7142857142857,1.14146995544434,0,11,0
70.3333333333333,2.69801998138428,1,26,11,2016-04-12T12:16:00Z,71.8333333333333,1.14146995544434,0,11,0,70.4,1.14146995544434,0,11,0
66.7142857142857,1.14146995544434,0,11,0,2016-04-12T12:17:00Z,70.3333333333333,2.69801998138428,1,26,11,71.8333333333333,1.14146995544434,0,11,0
